"bp","jeita_cave","z_score_jeita_cave","jerusalem_west_cave","z_score_jerusalem_west_cave","lake_hula","z_score_lake_hula","soreq_cave","z_score_soreq_cave"
11362,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
11363,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11364,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11365,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
11367,-5.08,0.775296584113159,NA,NA,NA,NA,NA,NA
11368,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
11369,-5.12,0.695821016091051,NA,NA,NA,NA,NA,NA
11371,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
11373,-4.95,1.03359218018501,NA,NA,NA,NA,NA,NA
11376,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
11378,-5.15,0.63621434007447,NA,NA,NA,NA,NA,NA
11380,-5.14,0.656083232079999,NA,NA,NA,NA,NA,NA
11381,NA,NA,NA,NA,-8.93,-0.953166427939031,NA,NA
11382,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
11385,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11387,-5.2,0.536869880046837,NA,NA,NA,NA,NA,NA
11389,-5.12,0.695821016091051,NA,NA,NA,NA,NA,NA
11392,-5.2,0.536869880046837,NA,NA,NA,NA,NA,NA
11394,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11396,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
11398,-5.27,0.39778763600815,NA,NA,NA,NA,NA,NA
11401,-5.34,0.258705391969462,NA,NA,NA,NA,NA,NA
11403,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11405,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
11408,-5.19,0.556738772052363,NA,NA,NA,NA,NA,NA
11410,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11412,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11414,-5.19,0.556738772052363,NA,NA,NA,NA,NA,NA
11417,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11419,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11420,NA,NA,NA,NA,NA,NA,-4.49,-0.193394001124173
11421,-5.2,0.536869880046837,NA,NA,NA,NA,NA,NA
11423,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11426,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11428,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11430,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
11433,-5.37,0.199098715952881,NA,NA,NA,NA,NA,NA
11435,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11437,-5.13,0.675952124085525,NA,NA,NA,NA,NA,NA
11441,-4.91,1.11306774820711,NA,NA,NA,NA,NA,NA
11445,-4.76,1.41110112829002,NA,NA,NA,NA,NA,NA
11447,NA,NA,-4.59,0.462902284704707,NA,NA,NA,NA
11449,-4.57,1.78861007639503,NA,NA,NA,NA,NA,NA
11453,-4.42,2.08664345647793,NA,NA,NA,NA,NA,NA
11457,-4.55,1.82834786040608,NA,NA,NA,NA,NA,NA
11461,-4.53,1.86808564441713,NA,NA,NA,NA,NA,NA
11465,-4.62,1.68926561636739,NA,NA,NA,NA,NA,NA
11469,-4.66,1.60979004834528,NA,NA,NA,NA,NA,NA
11473,-4.42,2.08664345647793,NA,NA,NA,NA,NA,NA
11477,-4.74,1.45083891230107,NA,NA,NA,NA,NA,NA
11481,-4.49,1.94756121243924,NA,NA,NA,NA,NA,NA
11484,-4.74,1.45083891230107,NA,NA,NA,NA,NA,NA
11488,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
11492,-5.06,0.815034368124213,NA,NA,NA,NA,NA,NA
11496,-4.99,0.9541166121629,NA,NA,NA,NA,NA,NA
11500,-4.94,1.05346107219053,NA,NA,NA,NA,NA,NA
11504,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
11508,-4.87,1.19254331622922,NA,NA,NA,NA,NA,NA
11512,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
11516,-4.88,1.1726744242237,NA,NA,NA,NA,NA,NA
11520,-4.7,1.53031448032318,NA,NA,NA,NA,NA,NA
11524,-4.81,1.31175666826238,NA,NA,NA,NA,NA,NA
11528,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
11532,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
11536,-5.12,0.695821016091051,NA,NA,NA,NA,NA,NA
11540,-5.39,0.159360931941828,NA,NA,NA,NA,NA,NA
11544,-5.22,0.497132096035784,NA,NA,NA,NA,NA,NA
11548,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11551,-5.03,0.874641044140792,NA,NA,NA,NA,NA,NA
11555,-4.95,1.03359218018501,NA,NA,NA,NA,NA,NA
11559,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
11563,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
11567,-4.8,1.33162556026791,NA,NA,NA,NA,NA,NA
11571,-4.56,1.80847896840055,NA,NA,NA,NA,NA,NA
11575,-4.79,1.35149445227344,NA,NA,NA,NA,NA,NA
11579,-4.66,1.60979004834528,NA,NA,NA,NA,NA,NA
11583,-4.63,1.66939672436187,NA,NA,NA,NA,NA,NA
11587,-4.52,1.88795453642266,NA,NA,NA,NA,NA,NA
11591,-4.47,1.9872989964503,NA,NA,NA,NA,NA,NA
11595,-4.69,1.5501833723287,NA,NA,NA,NA,NA,NA
11599,-4.56,1.80847896840055,NA,NA,NA,NA,NA,NA
11603,-4.48,1.96743010444477,NA,NA,NA,NA,NA,NA
11607,-4.43,2.0667745644724,NA,NA,NA,NA,NA,NA
11611,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
11614,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
11618,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
11622,-4.89,1.15280553221817,NA,NA,NA,NA,NA,NA
11626,-4.72,1.49057669631212,NA,NA,NA,NA,NA,NA
11630,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
11634,-4.7,1.53031448032318,NA,NA,NA,NA,NA,NA
11638,-4.48,1.96743010444477,NA,NA,NA,NA,NA,NA
11642,-4.67,1.58992115633976,NA,NA,NA,NA,NA,NA
11646,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
11650,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
11654,-4.93,1.07332996419606,NA,NA,NA,NA,NA,NA
11658,-4.73,1.4707078043066,NA,NA,NA,NA,NA,NA
11662,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
11666,-4.67,1.58992115633976,NA,NA,NA,NA,NA,NA
11670,-4.69,1.5501833723287,NA,NA,NA,NA,NA,NA
11674,-4.92,1.09319885620159,NA,NA,NA,NA,NA,NA
11677,-4.58,1.7687411843895,NA,NA,NA,NA,NA,NA
11681,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11685,-5.08,0.775296584113159,NA,NA,-9.1,-1.2448696729172,NA,NA
11689,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
11693,-5.06,0.815034368124213,NA,NA,NA,NA,NA,NA
11697,-4.87,1.19254331622922,NA,NA,NA,NA,NA,NA
11701,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11705,-4.7,1.53031448032318,NA,NA,NA,NA,NA,NA
11709,-4.66,1.60979004834528,NA,NA,NA,NA,NA,NA
11713,-4.74,1.45083891230107,NA,NA,NA,NA,NA,NA
11722,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
11730,-5.03,0.874641044140792,NA,NA,NA,NA,NA,NA
11739,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11748,-4.97,0.993854396173954,NA,NA,NA,NA,NA,NA
11756,-5,0.934247720157373,NA,NA,NA,NA,NA,NA
11765,-4.99,0.9541166121629,NA,NA,NA,NA,NA,NA
11774,-4.93,1.07332996419606,NA,NA,NA,NA,NA,NA
11783,-5.03,0.874641044140792,NA,NA,NA,NA,NA,NA
11791,-4.91,1.11306774820711,NA,NA,NA,NA,NA,NA
11800,-4.64,1.64952783235634,NA,NA,NA,NA,NA,NA
11809,-4.66,1.60979004834528,NA,NA,NA,NA,NA,NA
11813,NA,NA,-4.94,0.212446220203766,NA,NA,NA,NA
11817,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
11826,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
11835,-5.17,0.596476556063418,NA,NA,NA,NA,NA,NA
11843,-4.99,0.9541166121629,NA,NA,NA,NA,NA,NA
11852,-4.55,1.82834786040608,NA,NA,NA,NA,NA,NA
11861,-4.65,1.62965894035081,NA,NA,NA,NA,NA,NA
11870,-4.43,2.0667745644724,NA,NA,NA,NA,NA,NA
11878,-4.31,2.30520126853872,NA,NA,NA,NA,NA,NA
11887,-4.37,2.18598791650556,NA,NA,NA,NA,NA,NA
11896,-4.29,2.34493905254978,NA,NA,NA,NA,NA,NA
11901,NA,NA,-5.14,0.0693284690603715,NA,NA,NA,NA
11904,-4.38,2.16611902450004,NA,NA,NA,NA,NA,NA
11913,-4.37,2.18598791650556,NA,NA,NA,NA,NA,NA
11922,-4.61,1.70913450837292,NA,NA,NA,NA,NA,NA
11930,-4.81,1.31175666826238,NA,NA,NA,NA,NA,NA
11939,-4.98,0.973985504168426,NA,NA,NA,NA,NA,NA
11940,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
11948,-5.06,0.815034368124213,NA,NA,NA,NA,NA,NA
11957,-4.97,0.993854396173954,NA,NA,NA,NA,NA,NA
11965,-4.81,1.31175666826238,NA,NA,NA,NA,NA,NA
11966,NA,NA,NA,NA,-8.97,-1.02180248558095,NA,NA
11974,-4.76,1.41110112829002,NA,NA,NA,NA,NA,NA
11983,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
11991,-4.92,1.09319885620159,NA,NA,NA,NA,NA,NA
12000,-4.76,1.41110112829002,NA,NA,NA,NA,NA,NA
12009,-4.81,1.31175666826238,NA,NA,NA,NA,NA,NA
12017,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
12026,-4.74,1.45083891230107,NA,NA,NA,NA,NA,NA
12035,-4.59,1.74887229238397,NA,NA,NA,NA,NA,NA
12044,-4.53,1.86808564441713,NA,NA,NA,NA,NA,NA
12052,-4.49,1.94756121243924,NA,NA,NA,NA,NA,NA
12061,-4.42,2.08664345647793,NA,NA,NA,NA,NA,NA
12070,-4.43,2.0667745644724,NA,NA,NA,NA,NA,NA
12078,-4.62,1.68926561636739,NA,NA,NA,NA,NA,NA
12087,-4.52,1.88795453642266,NA,NA,NA,NA,NA,NA
12088,-4.9,1.13293664021264,NA,NA,NA,NA,NA,NA
12089,-4.65,1.62965894035081,NA,NA,NA,NA,NA,NA
12089,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
12090,-4.59,1.74887229238397,NA,NA,NA,NA,NA,NA
12091,-4.29,2.34493905254978,NA,NA,NA,NA,NA,NA
12091,-4.35,2.22572570051662,NA,NA,NA,NA,NA,NA
12092,-4.31,2.30520126853872,NA,NA,NA,NA,NA,NA
12093,-4.16,2.60323464862163,NA,NA,NA,NA,NA,NA
12094,-4.76,1.41110112829002,NA,NA,NA,NA,NA,NA
12094,-4.77,1.39123223628449,NA,NA,NA,NA,NA,NA
12095,-4.53,1.86808564441713,NA,NA,NA,NA,NA,NA
12096,-4.48,1.96743010444477,NA,NA,NA,NA,NA,NA
12096,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
12097,-4.39,2.14625013249451,NA,NA,NA,NA,NA,NA
12098,-4.21,2.50389018859399,NA,NA,NA,NA,NA,NA
12099,-4.57,1.78861007639503,NA,NA,NA,NA,NA,NA
12099,-4.35,2.22572570051662,NA,NA,NA,NA,NA,NA
12100,-4.73,1.4707078043066,NA,NA,NA,NA,NA,NA
12101,-4.61,1.70913450837292,NA,NA,NA,NA,NA,NA
12101,-4.89,1.15280553221817,NA,NA,NA,NA,NA,NA
12102,-4.99,0.9541166121629,NA,NA,NA,NA,NA,NA
12103,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
12104,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
12104,-4.85,1.23228110024028,NA,NA,NA,NA,NA,NA
12105,-4.82,1.29188777625686,NA,NA,NA,NA,NA,NA
12106,-4.76,1.41110112829002,NA,NA,NA,NA,NA,NA
12106,-4.68,1.57005226433423,NA,NA,NA,NA,NA,NA
12107,-4.88,1.1726744242237,NA,NA,NA,NA,NA,NA
12108,-4.97,0.993854396173954,NA,NA,NA,NA,NA,NA
12109,-4.61,1.70913450837292,NA,NA,NA,NA,NA,NA
12109,-4.72,1.49057669631212,NA,NA,NA,NA,NA,NA
12110,-4.41,2.10651234848346,NA,NA,NA,NA,NA,NA
12111,-4.72,1.49057669631212,NA,NA,NA,NA,NA,NA
12111,-4.49,1.94756121243924,NA,NA,NA,NA,NA,NA
12112,-4.94,1.05346107219053,NA,NA,NA,NA,NA,NA
12113,-4.85,1.23228110024028,-4.39,0.606020035848102,NA,NA,NA,NA
12114,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
12118,-4.82,1.29188777625686,NA,NA,NA,NA,NA,NA
12122,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
12127,-4.98,0.973985504168426,NA,NA,NA,NA,NA,NA
12131,-5.03,0.874641044140792,NA,NA,NA,NA,NA,NA
12136,-4.91,1.11306774820711,NA,NA,NA,NA,NA,NA
12140,-4.93,1.07332996419606,NA,NA,NA,NA,NA,NA
12145,-4.88,1.1726744242237,NA,NA,NA,NA,NA,NA
12149,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
12154,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
12158,-4.71,1.51044558831765,NA,NA,NA,NA,NA,NA
12163,-4.71,1.51044558831765,NA,NA,NA,NA,NA,NA
12167,-4.7,1.53031448032318,NA,NA,NA,NA,NA,NA
12172,-4.81,1.31175666826238,NA,NA,NA,NA,NA,NA
12176,-5,0.934247720157373,NA,NA,NA,NA,NA,NA
12181,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
12185,-4.99,0.9541166121629,NA,NA,NA,NA,NA,NA
12190,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
12194,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
12199,-4.86,1.21241220823475,NA,NA,NA,NA,NA,NA
12203,-5.06,0.815034368124213,NA,NA,NA,NA,NA,NA
12208,-4.94,1.05346107219053,NA,NA,NA,NA,NA,NA
12212,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
12217,-5.12,0.695821016091051,NA,NA,NA,NA,NA,NA
12221,-5.14,0.656083232079999,NA,NA,NA,NA,NA,NA
12226,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
12230,-5.31,0.318312067986043,NA,NA,NA,NA,NA,NA
12235,-5.08,0.775296584113159,NA,NA,NA,NA,NA,NA
12239,-4.72,1.49057669631212,NA,NA,NA,NA,NA,NA
12244,-4.97,0.993854396173954,NA,NA,NA,NA,NA,NA
12248,-5.08,0.775296584113159,NA,NA,NA,NA,NA,NA
12252,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
12257,-5.25,0.437525420019203,NA,NA,NA,NA,NA,NA
12261,-5.36,0.218967607958407,NA,NA,NA,NA,NA,NA
12266,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
12270,-5.29,0.358049851997096,NA,NA,NA,NA,NA,NA
12274,NA,NA,NA,NA,-8.87,-0.850212341476148,NA,NA
12275,-5.08,0.775296584113159,NA,NA,NA,NA,NA,NA
12279,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
12284,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
12288,-4.55,1.82834786040608,NA,NA,NA,NA,NA,NA
12300,NA,NA,NA,NA,NA,NA,-4.18,0.107329448352231
12616,NA,NA,NA,NA,-8.42,-0.0780566930045369,NA,NA
12650,NA,NA,NA,NA,NA,NA,-4.07,0.21403776913418
12769,NA,NA,-4.49,0.534461160276404,NA,NA,NA,NA
12920,NA,NA,NA,NA,-8.18,0.33375965284699,NA,NA
13000,NA,NA,NA,NA,NA,NA,-4.19,0.0976286919175077
13205,NA,NA,NA,NA,-8.2,0.29944162402603,NA,NA
13360,NA,NA,NA,NA,NA,NA,-4.4,-0.106087193211669
13463,NA,NA,-3.4,1.31445290400791,NA,NA,NA,NA
13585,NA,NA,NA,NA,-8.07,0.522508811362272,NA,NA
13720,NA,NA,NA,NA,NA,NA,-4.63,-0.32920459121029
13800,NA,NA,NA,NA,NA,NA,-5.7,-1.36718552972562
13965,NA,NA,NA,NA,-8.01,0.625462897825155,NA,NA
14000,NA,NA,NA,NA,NA,NA,-5.63,-1.29928023468256
14127,NA,NA,-3.25,1.42179121736545,NA,NA,NA,NA
14230,NA,NA,NA,NA,NA,NA,-6,-1.6582082227673
14349,NA,NA,NA,NA,-7.78,1.0201202292662,NA,NA
14410,NA,NA,NA,NA,NA,NA,-5.87,-1.5320983891159
14695,NA,NA,-3.17,1.47903831782281,NA,NA,NA,NA
14700,NA,NA,NA,NA,NA,NA,-5.61,-1.27987872181311
14706,NA,NA,NA,NA,-7.8,0.985802200445241,NA,NA
14900,NA,NA,NA,NA,NA,NA,-5.69,-1.35748477329089
15100,NA,NA,NA,NA,NA,NA,-5.13,-0.814242412946424
15105,NA,NA,NA,NA,-8,0.642621912235635,NA,NA
15275,NA,NA,-2.72,1.80105325789545,NA,NA,NA,NA
15400,NA,NA,NA,NA,NA,NA,-4.75,-0.445613668426962
15710,NA,NA,NA,NA,NA,NA,-4.49,-0.193394001124173
15755,NA,NA,NA,NA,NA,NA,-3.94,0.340147602785575
15795,NA,NA,NA,NA,NA,NA,-5.07,-0.756037874338088
15850,NA,NA,NA,NA,NA,NA,-4.73,-0.426212155557517
15910,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
15928,NA,NA,-2.93,1.65077961919488,NA,NA,NA,NA
15960,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
16020,NA,NA,NA,NA,NA,NA,-4.49,-0.193394001124173
16070,NA,NA,NA,NA,NA,NA,-4.3,-0.00907962886444121
16130,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
16180,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
16240,NA,NA,NA,NA,NA,NA,-3.78,0.495359705741138
16290,NA,NA,NA,NA,NA,NA,-3.96,0.32074608991613
16350,NA,NA,NA,NA,NA,NA,-3.97,0.311045333481407
16400,NA,NA,NA,NA,NA,NA,-4.25,0.039424153309172
16420,NA,NA,NA,NA,NA,NA,-4.06,0.223738525568903
16440,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
16460,NA,NA,NA,NA,NA,NA,-3.76,0.514761218610584
16470,NA,NA,NA,NA,NA,NA,-3.73,0.543863487914751
16490,NA,NA,NA,NA,NA,NA,-3.83,0.446855923567524
16491,NA,NA,-3.01,1.59353251873753,NA,NA,NA,NA
16510,NA,NA,NA,NA,NA,NA,-3.82,0.456556680002247
16530,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
16550,NA,NA,NA,NA,NA,NA,-3.96,0.32074608991613
16570,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
16590,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
16610,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
16620,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
16640,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
16660,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
16680,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
16700,NA,NA,NA,NA,NA,NA,-3.01,1.24231795121478
16720,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
16770,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
16780,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
16800,NA,NA,NA,NA,NA,NA,-3.64,0.631170295827255
16820,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
16850,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
16870,NA,NA,NA,NA,NA,NA,-3.26,0.999799040346718
16880,NA,NA,NA,NA,NA,NA,-3.05,1.20351492547589
16920,NA,NA,NA,NA,NA,NA,-3.31,0.951295258173104
16950,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
17000,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
17020,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
17059,NA,NA,-2.93,1.65077961919488,NA,NA,NA,NA
17100,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
17150,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
17200,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
17250,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
17300,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
17320,NA,NA,NA,NA,NA,NA,-3.26,0.999799040346718
17340,NA,NA,NA,NA,NA,NA,-3.26,0.999799040346718
17360,NA,NA,NA,NA,NA,NA,-3.35,0.912492232434213
17380,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
17410,NA,NA,NA,NA,NA,NA,-3.16,1.09680660469394
17490,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
17570,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
17640,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
17720,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
17800,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
17807,NA,NA,-3.12,1.51481775560866,NA,NA,NA,NA
17880,NA,NA,NA,NA,NA,NA,-3.5,0.766980885913373
17960,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
18040,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
18120,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
18200,NA,NA,NA,NA,NA,NA,-3.3,0.960996014607827
18280,NA,NA,NA,NA,NA,NA,-3.31,0.951295258173104
18360,NA,NA,NA,NA,NA,NA,-3.37,0.893090719564768
18440,NA,NA,NA,NA,NA,NA,-3.01,1.24231795121478
18464,NA,NA,-3.18,1.47188243026564,NA,NA,NA,NA
18520,NA,NA,NA,NA,NA,NA,-3.15,1.10650736112867
18680,NA,NA,NA,NA,NA,NA,-3.07,1.18411341260645
18760,NA,NA,NA,NA,NA,NA,-2.9,1.34902627199673
18840,NA,NA,NA,NA,NA,NA,-2.94,1.31022324625784
18920,NA,NA,NA,NA,NA,NA,-2.42,1.81466258086342
18934,NA,NA,-3.24,1.42894710492262,NA,NA,NA,NA
19000,NA,NA,NA,NA,NA,NA,-2.73,1.51393913138702
19150,NA,NA,NA,NA,NA,NA,-2.82,1.42663232347452
19400,NA,NA,NA,NA,NA,NA,-2.98,1.27142022051895
19494,NA,NA,-3.41,1.30729701645074,NA,NA,NA,NA
19800,NA,NA,NA,NA,NA,NA,-3.17,1.08710584825922
20052,NA,NA,-3.66,1.12839982752149,NA,NA,NA,NA
20200,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
20600,NA,NA,NA,NA,NA,NA,-3.27,0.990098283911995
20617,NA,NA,-3.67,1.12124393996432,NA,NA,NA,NA
20800,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
21000,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
21190,NA,NA,NA,NA,NA,NA,-3.32,0.941594501738381
21195,NA,NA,-3.27,1.40747944225111,NA,NA,NA,NA
21310,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
21430,NA,NA,NA,NA,NA,NA,-3.32,0.941594501738381
21540,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
21660,NA,NA,NA,NA,NA,NA,-3.05,1.20351492547589
21750,NA,NA,-3.59,1.17849104042168,NA,NA,NA,NA
21780,NA,NA,NA,NA,NA,NA,-3.11,1.14531038686756
21890,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
22010,NA,NA,NA,NA,NA,NA,-3.12,1.13560963043283
22130,NA,NA,NA,NA,NA,NA,-3.25,1.00949979678144
22220,NA,NA,NA,NA,NA,NA,-2.82,1.42663232347452
22240,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
22313,NA,NA,-3.67,1.12124393996432,NA,NA,NA,NA
22380,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
22417,NA,NA,-3.35,1.35023234179375,NA,NA,NA,NA
22530,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
22690,NA,NA,NA,NA,NA,NA,-2.93,1.31992400269257
22701,NA,NA,-3.32,1.37170000446526,NA,NA,NA,NA
22840,NA,NA,NA,NA,NA,NA,-2.93,1.31992400269257
22990,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
23150,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
23300,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
23350,NA,NA,-3.64,1.14271160263583,NA,NA,NA,NA
23460,NA,NA,NA,NA,NA,NA,-3.05,1.20351492547589
23610,NA,NA,NA,NA,NA,NA,-3.17,1.08710584825922
23760,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
23920,NA,NA,NA,NA,NA,NA,-3.12,1.13560963043283
23926,NA,NA,-3.31,1.37885589202243,NA,NA,NA,NA
24080,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
24160,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
24230,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
24310,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
24380,NA,NA,NA,NA,NA,NA,-2.83,1.41693156703979
24403,NA,NA,-3.12,1.51481775560866,NA,NA,NA,NA
24460,NA,NA,NA,NA,NA,NA,-3.16,1.09680660469394
24530,NA,NA,NA,NA,NA,NA,-3.1,1.15501114330228
24610,NA,NA,NA,NA,NA,NA,-2.91,1.33932551556201
24690,NA,NA,NA,NA,NA,NA,-3.14,1.11620811756339
24760,NA,NA,NA,NA,NA,NA,-3.09,1.164711899737
24840,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
24910,NA,NA,NA,NA,NA,NA,-3.35,0.912492232434213
24964,NA,NA,-3.27,1.40747944225111,NA,NA,NA,NA
24990,NA,NA,NA,NA,NA,NA,-2.94,1.31022324625784
25060,NA,NA,NA,NA,NA,NA,-2.91,1.33932551556201
25140,NA,NA,NA,NA,NA,NA,-2.76,1.48483686208285
25429,NA,NA,-3.47,1.26436169110772,NA,NA,NA,NA
25840,NA,NA,NA,NA,NA,NA,-2.8,1.44603383634396
25909,NA,NA,-3.19,1.46472654270847,NA,NA,NA,NA
26540,NA,NA,NA,NA,NA,NA,-2.95,1.30052248982312
26569,NA,NA,-3.16,1.48619420537998,NA,NA,NA,NA
27240,NA,NA,NA,NA,NA,NA,-2.96,1.2908217333884
27513,NA,NA,-3.11,1.52197364316583,NA,NA,NA,NA
27940,NA,NA,NA,NA,NA,NA,-3.25,1.00949979678144
27982,NA,NA,-3.17,1.47903831782281,NA,NA,NA,NA
28551,NA,NA,-3.08,1.54344130583734,NA,NA,NA,NA
28640,NA,NA,NA,NA,NA,NA,-2.84,1.40723081060507
29021,NA,NA,-3.11,1.52197364316583,NA,NA,NA,NA
29330,NA,NA,NA,NA,NA,NA,-2.94,1.31022324625784
29570,NA,NA,-3.62,1.15702337775017,NA,NA,NA,NA
30030,NA,NA,NA,NA,NA,NA,-3.07,1.18411341260645
